"h","iTest","fmethod","sampleSize","mseBase","mseMintSample","mseCombMintShr","mseBayesDiag","mseBayesSample","mseBayesGlasso","mseBayesShr"
3,32,"ets",100,18.1365835328608,NA,21.9135652090282,18.452261052131,20.3970878346364,18.7902047725542,19.8125137311077
3,33,"ets",100,11.1305600827273,NA,10.267587893084,11.1548884320395,11.6181081196161,11.1801275366962,11.2910688945127
3,34,"ets",100,29.076904043973,NA,23.5926423800017,26.1714492916059,20.5133995384089,26.6759841949502,22.6750468485758
3,35,"ets",100,35.0018070768091,NA,32.8021430360452,33.3694041979613,33.2782712113493,34.83512329667,33.1868854417776
3,36,"ets",100,2.83777892534389,NA,2.75661094459775,2.6096036920599,2.64737271161701,2.7247886141713,2.60310355527488
3,37,"ets",100,21.2352321641462,NA,22.3347914210668,21.0770527011607,20.8546813610029,21.0661912252349,20.8692059930651
3,38,"ets",100,38.4849846154205,NA,36.658283592291,37.6382744813089,36.2961332499919,37.8004157065569,36.8745183559474
3,39,"ets",100,15.5907432022478,NA,7.95676265318863,13.6278399806857,11.5282167691877,14.1001468286189,11.7294130760546
3,40,"ets",100,8.05291277030287,NA,7.34373370487781,7.5157066554227,7.00659936021975,7.58416928920281,7.09499271330829
3,41,"ets",100,1.92273717921001,NA,1.73409264554277,1.64239025738905,1.80765394774783,1.54620998748752,1.67047395084857
3,42,"ets",100,19.3114384247834,NA,14.5177448692578,16.1504545713447,11.740938940778,15.8169359083502,13.493878801951
3,43,"ets",100,26.4770197146005,NA,33.3912360740084,27.7230007833171,30.6699332010096,27.5736981506831,29.7410312493719
3,44,"ets",100,105.299079692794,NA,100.022873221073,103.183003967145,96.9722610096612,103.330530371745,99.8940959579972
3,45,"ets",100,74.5154471915719,NA,94.6043630222861,76.6084860529944,80.1575000417009,76.6746417067413,80.2630710921254
3,46,"ets",100,1.79280766440276,NA,4.6029881617625,1.65468252196216,3.00026205897152,1.78038355742584,2.43122976065995
3,47,"ets",100,2.94196498862936,NA,2.35900932574854,1.90414660808642,1.58925081060833,2.13300694548662,1.59326969472591
3,1,"arima",100,6.53144819593754,NA,10.0057710292576,6.77809756221616,7.2361827553574,6.62485849504471,7.33970150343812
3,2,"arima",100,1.63008646651852,NA,1.44636233106754,1.64406794114407,1.6562979335692,1.55158102625881,1.6173036036607
3,3,"arima",100,23.5042558981401,NA,17.9843963963045,22.775764321744,22.2896446449353,22.8044676336871,21.8726063523728
3,4,"arima",100,29.6752327417403,NA,25.9803748529769,28.8259577744068,27.60584162952,28.9358217588511,27.7318796544473
3,5,"arima",100,12.7776543153175,NA,10.8522508518981,12.5083845282189,12.2364999438046,12.5126910681113,12.1248251880197
3,6,"arima",100,21.4944138641092,NA,17.7574434725311,20.8459497205798,20.0020573672393,20.8797184957304,19.9551574443536
3,7,"arima",100,1.5556415097789,NA,1.24961129956042,1.39025888432405,1.29879841420467,1.45149217794849,1.31180387234036
3,8,"arima",100,1.51909138210989,NA,0.821710614191303,1.24883227904169,0.880089158096826,1.23629591304922,0.958570103599933
3,9,"arima",100,3.27137402351696,NA,2.13368168043216,2.84962929212882,2.41419804200385,2.96400656832156,2.48829535981183
3,10,"arima",100,11.488130204492,NA,13.1093589116462,11.8969882444018,13.0768337562377,11.9215904755885,12.7411151560234
3,11,"arima",100,2.49499534431408,NA,2.32610256926839,2.29663514423514,2.31522736010089,2.40794295561887,2.29463781373059
3,12,"arima",100,5.33217339354667,NA,5.45394169391378,5.39737458895653,5.4118914337081,5.33433174198188,5.41477345671837
3,13,"arima",100,41.8302304953533,NA,50.8828828987029,42.6895033907573,43.5647880581134,42.6532819361701,44.1661120021131
3,14,"arima",100,11.5441149696784,NA,15.9603723655435,12.3947170986063,14.2294339344313,12.2298212535374,13.8953577925784
3,15,"arima",100,12.7407556731606,NA,17.3742037369708,13.8271546659998,16.6048371945629,13.7132051231618,15.8990526953349
3,16,"arima",100,2.85704539254559,NA,2.66929466028979,2.86594593413134,2.82490393222544,2.79854566812149,2.82468424814483
3,17,"arima",100,6.97937520942781,NA,6.42656560552616,6.72745828814024,6.18740090947106,6.71271204265376,6.3500743261302
3,18,"arima",100,16.9134199433977,NA,16.7662441112869,17.0077528420103,17.4239673271041,17.0298574794693,17.2352359412028
3,19,"arima",100,2.75189718791579,NA,2.98274590965267,2.69520371117047,2.47798838248175,2.65361717134459,2.58052373931591
3,20,"arima",100,8.56034165324107,NA,6.5556366548621,7.89490720507589,6.85919680521191,7.95936158054074,7.14448574312091
3,21,"arima",100,24.4918026879252,NA,23.321586192197,23.2235671711989,20.9365139575381,23.5114800475942,22.0745757331555
3,22,"arima",100,5.75751853852288,NA,6.69878256417751,5.90750761135294,6.01786786577591,5.81619152168699,6.06337140560725
3,23,"arima",100,38.4001724996418,NA,31.8889734169885,36.5067534178659,33.672507457997,36.9082022554205,34.3219616325214
3,24,"arima",100,52.0813221697158,NA,49.6256176745581,51.233473499699,49.5137729706956,51.38020976339,50.2109634414817
3,25,"arima",100,17.7620064215739,NA,12.9388643967119,16.1966561725494,14.1570736561571,16.5248608903846,14.5603083315767
3,26,"arima",100,5.53999419936619,NA,5.87535613456051,5.25409708830902,5.40523090984263,5.52423508331611,5.37958117367293
3,27,"arima",100,6.24175621524782,NA,8.4115471790356,6.24900946581279,6.40666561382563,6.36086091666419,6.62473347251369
3,28,"arima",100,17.2634013470616,NA,23.1097322194978,17.9054198195679,19.1043528118139,17.8754146634127,19.2084680481589
3,29,"arima",100,2.02681918511641,NA,3.98495192462261,2.26871121021584,2.9233197295251,2.00433657235177,2.86765028716013
3,30,"arima",100,6.31046168579651,NA,5.51416191922928,6.21947565334596,6.09300559928324,6.19137984089583,6.04638141593057
3,31,"arima",100,8.08620390152757,NA,6.87247478476155,7.91555815131799,7.81789458442481,7.93929953120536,7.70068521228717
3,32,"arima",100,6.85616594549891,NA,7.2488213042394,6.39733924802329,6.27426776703027,6.76451262693207,6.50970956548409
3,33,"arima",100,0.951768825539284,NA,1.51078673026908,0.739490576436236,0.786132665240306,0.614440630024667,0.772926688242732
3,34,"arima",100,5.37570053248095,NA,7.852936503692,5.42805441978273,5.68279081743081,4.82252206086428,5.64062418944957
3,35,"arima",100,13.1530042229948,NA,11.6465020092731,12.4480676874144,11.1049773379846,11.6838240449526,11.6693174869157
3,36,"arima",100,9.06746010041388,NA,4.47728059967611,8.08534102198606,7.11163775215807,8.00236200447333,6.98960818369265
3,37,"arima",100,48.7767335714415,NA,38.6787634802961,46.7982051060693,44.296495827854,46.9386290560741,44.2296035716627
3,38,"arima",100,31.8843733581947,NA,29.7315665875978,30.099768200383,26.9277109358312,31.1685897362895,29.2058714545709
3,39,"arima",100,25.3562370909591,NA,13.7885108920604,21.1550822734226,17.4620094491634,22.2512364536539,17.6375893371884
3,40,"arima",100,12.2375024548818,NA,8.41656783950135,10.7511325031687,9.09591201122678,11.2155588284322,9.50359136475435
3,41,"arima",100,13.2317709796707,NA,12.2650300581816,13.3603647099112,12.175613221559,13.0419404661552,13.2226387214403
3,42,"arima",100,6.55105581633093,NA,7.76203845798626,6.69781575897859,5.25377530852357,6.39098346811515,7.06468769500429
3,43,"arima",100,13.6931226081847,NA,21.7048994739026,14.4346958777134,17.9254315935282,14.3900211154403,16.6798859065306
3,44,"arima",100,59.0152651864146,NA,73.9918210486946,60.3369632962799,66.5440075070871,60.772856381807,63.964486441733
3,45,"arima",100,43.3730108377386,NA,61.3177335051598,45.0355237305269,50.9728076334019,45.4480430001193,49.6298800836525
3,46,"arima",100,3.1771054160034,NA,0.887104358512516,2.25777608045495,1.29142897179598,2.15997984509957,1.59998918539148
3,47,"arima",100,14.3404502141111,NA,4.6325868607671,11.4347486962708,8.43918721987421,11.6900814054724,8.96306852351324
4,1,"ets",100,18.577041617319,NA,10.4822697200928,16.3035605424024,12.7610661197551,16.4408641531783,13.3311381150566
4,2,"ets",100,7.0189058508433,NA,4.75453920782318,5.35390195795684,3.10057664312548,5.37166986832015,3.60830851955394
4,3,"ets",100,34.4736839257041,NA,33.3231700703801,33.7223713779276,31.3356573777571,33.7947088493923,32.2253936526012
4,4,"ets",100,20.2377226006897,NA,21.6142177360958,20.9551659997595,23.7439337242002,20.8583348510367,22.6468829478919
4,5,"ets",100,11.0621466692887,NA,9.58254801064105,11.2604592601354,13.3015154572185,11.1565076358707,12.0882739175267
4,6,"ets",100,42.6341067797267,NA,33.9447038853447,38.5890172943577,28.6387951116178,39.1190321674787,32.1047970679825
4,7,"ets",100,1.15742513671699,NA,1.11986415329904,1.23136712673551,2.2582360607222,1.21217339242888,1.75057286837312
4,8,"ets",100,2.87882683260291,NA,2.17621523303072,2.40819060259237,3.14086653974641,2.61989731715725,2.69295595226542
4,9,"ets",100,18.3571882194783,NA,4.44296029205023,12.5865156268208,5.63887576529643,13.0255229917874,6.96756881920708
4,10,"ets",100,26.1498394987907,NA,16.030868489598,22.8314794861218,17.0345930010824,23.1717829019787,18.3213469854103
4,11,"ets",100,6.08961776082616,NA,4.13745340424763,4.93288698783443,3.43183599631967,5.04887025443148,3.82921345860367
4,12,"ets",100,7.34952667472965,NA,9.64086158707037,6.85851177494239,6.78912095176275,7.21460466091357,7.07410478907253
4,13,"ets",100,29.0330544166492,NA,37.4575877576182,31.549354683379,41.2735584730189,31.0348345982485,37.6512869871711
4,14,"ets",100,35.4671017764163,NA,35.4797119974568,34.9738297033394,33.3925188247749,35.4073541691538,34.3691549588601
4,15,"ets",100,10.6395325363718,NA,12.5343886316061,10.4934690307604,8.8881682938323,10.5754699127003,9.93976907073489
4,16,"ets",100,8.33529521002296,NA,7.76588949299542,8.3337291149196,8.56172438704434,8.3188171118028,8.3661971866363
4,17,"ets",100,6.49197707470821,NA,3.66286344159568,5.15778419536991,6.31830912560689,5.37893281857281,5.23677280902148
4,18,"ets",100,18.0600795876383,NA,20.0411717905234,17.2773218085399,16.0800386627204,17.2028791219528,16.3813415017966
4,19,"ets",100,25.9005979583515,NA,7.52754876327669,19.4699260040646,12.0496967884,19.7371015965858,12.7616959567411
4,20,"ets",100,45.9749888693376,NA,22.1241500896209,36.9575633077175,21.4455637517246,37.8666397951067,26.4585445553893
4,21,"ets",100,34.47488382316,NA,27.7713503479439,31.1421204239006,22.4730295091568,31.7844094772561,26.1702439631966
4,22,"ets",100,9.02286891881234,NA,9.03900157912759,8.83703308986203,9.01520836312847,9.01462779333032,9.06768429754051
4,23,"ets",100,59.9881861333766,NA,51.4692568508825,57.8104995335376,53.9594786178077,57.9732152165908,54.5413253719323
4,24,"ets",100,82.3799114235185,NA,60.304097766238,74.1915162139377,54.9511359536215,74.936191294181,61.7562775347131
4,25,"ets",100,11.7581854178205,NA,7.71488795536262,10.085654339832,7.25593539888111,10.6138414876332,8.37603438828254
4,26,"ets",100,12.8387137221911,NA,14.0987451245703,12.3747143705812,11.5379554060473,12.6069751209723,12.0352111578879
4,27,"ets",100,17.419445397777,NA,16.8071345661425,16.7534279292496,14.2914863171606,16.8106531372121,15.5839666858613
4,28,"ets",100,13.9272480359717,NA,19.1417512096039,15.1999624902877,19.6279236228237,14.944471908318,17.7060430642397
4,29,"ets",100,5.20650249269827,NA,5.60829531577595,5.44123150061146,6.47145986778468,5.4063696723173,5.93127139193691
4,30,"ets",100,2.42604164393772,NA,2.33902687197445,2.38732160959215,2.42290185057578,2.3991222113337,2.41242713247882
4,31,"ets",100,4.29645825317454,NA,4.22627402941531,3.98484267530312,4.16681568184134,4.23635078233363,4.10827479225889
4,32,"ets",100,21.7140799272472,NA,20.6297251017345,21.8297792391669,22.5745167879031,21.7956963977778,22.0565276005331
4,33,"ets",100,32.4721699991927,NA,26.1956995225498,29.2501528988306,22.4959718665389,29.6175133405533,25.0993664709777
4,34,"ets",100,30.1049261603729,NA,27.2899904193191,28.6260916917391,28.564019662833,29.9451455607868,28.4698603373548
4,35,"ets",100,16.0353358269875,NA,14.2764722485776,15.2308523942583,14.0133515579115,15.5307483282282,14.4528410464948
4,36,"ets",100,2.15497235278183,NA,2.34666892886794,2.06305623591763,2.00664448163926,2.1061950764363,2.00827880859898
4,37,"ets",100,15.9837734932384,NA,17.6444434835264,17.0144093094082,20.6306510497156,16.9529015569686,19.0997918024673
4,38,"ets",100,25.9324647834156,NA,23.5315274998566,24.3243610171745,23.5575721856632,25.1865429390736,23.5650728509294
4,39,"ets",100,17.6683747587713,NA,15.2780396841829,16.5080646290367,14.3906539466369,16.670835355227,15.0851708659415
4,40,"ets",100,20.0398882415743,NA,17.5462080757576,19.2366960862856,17.6152264923546,19.0561218983704,18.2109476778377
4,41,"ets",100,6.32703580493998,NA,11.6114113462632,6.62690166753289,12.2122493743868,6.15260777743023,9.83073541413017
4,42,"ets",100,29.1066264472932,NA,35.8801315488892,30.3328096406003,32.9408242593637,30.0896704014282,32.1875706904319
4,43,"ets",100,42.9599767341448,NA,39.5916880699781,41.6315069123929,38.2308640801544,41.7468884174003,39.7394962914184
4,44,"ets",100,85.8324971165813,NA,108.045023570226,88.2175566889538,92.0538324520644,88.1578834743289,92.1642463003054
4,45,"ets",100,74.3923582068616,NA,97.6356369966107,77.6286474429477,86.9696094641932,77.7386081147914,83.8447196395039
4,46,"ets",100,3.13372064551479,NA,8.16871018880124,3.50921880432635,6.79788808681272,3.48061393053291,5.23924111212568
4,1,"arima",100,2.43023370661016,NA,3.83308089337925,2.55950520062456,2.78421151049296,2.48251359982961,2.81218592539629
4,2,"arima",100,1.8531678962835,NA,1.39214106369656,1.75218237822016,1.70187920709357,1.58164437952561,1.64400720401492
4,3,"arima",100,37.5621412606,NA,33.1686750955142,36.5946908599704,35.3008445805027,36.7490665406473,35.379434225706
4,4,"arima",100,28.6070791487694,NA,25.4718968914719,28.1456815189269,27.6059303202022,28.1760155169037,27.4850234475403
4,5,"arima",100,13.5309709434702,NA,10.4078241879698,12.930792600908,12.1978399939182,12.9746079785088,12.1580513522514
4,6,"arima",100,26.6411675382314,NA,24.1247589375697,26.003345445459,24.9242861382244,26.0453978913768,25.0935408007929
4,7,"arima",100,1.25965301247089,NA,1.2696518680543,1.10762917722618,1.20988943604547,1.19740997712502,1.17883153925414
4,8,"arima",100,2.39136321075534,NA,1.56056875221527,2.17192611495143,1.89576459155262,2.19748946583385,1.92408044960573
4,9,"arima",100,0.654285609154761,NA,0.250931584770021,0.402888664064163,0.293106582371707,0.461782952736709,0.303355472213633
4,10,"arima",100,7.23216316093645,NA,8.95237709987707,7.60086599226058,8.8791393601392,7.65750461728662,8.52755352695752
4,11,"arima",100,3.20096141878034,NA,2.97629630084653,3.07550899230504,2.99891246687247,3.1453340731494,3.01086155821443
4,12,"arima",100,5.94543557105655,NA,6.65510198084038,5.6731917863909,5.79112702842041,5.92768749856502,5.8064750912999
4,13,"arima",100,37.6064908603094,NA,44.0828031281121,38.6654523469358,40.5452734757305,38.5914413800345,40.431863455725
4,14,"arima",100,16.6649045732628,NA,22.5042826391933,17.9571989243304,20.976693334385,17.7570623862735,20.2835850864647
4,15,"arima",100,8.84543312090616,NA,10.4014116714221,9.08844215341535,9.53355517261978,9.07809966688434,9.50545648146287
4,16,"arima",100,4.00039703571071,NA,4.36190809043049,4.05135539604407,4.26130054122337,4.0956035358348,4.21415758817911
4,17,"arima",100,7.21321184144291,NA,6.96166862120567,7.02783055310678,6.58701015941792,7.02389269794853,6.74911776775738
4,18,"arima",100,15.6849203133571,NA,16.8359750177541,15.9443446304247,16.0907123845788,15.7719109217773,16.1208024035753
4,19,"arima",100,0.55910454222273,NA,0.38204943373373,0.464132922171259,0.324384143623179,0.475664740154365,0.383728195615759
4,20,"arima",100,5.56861030326686,NA,5.58101110241677,5.14612891797572,4.48338098047559,5.2361646588127,4.89345015806185
4,21,"arima",100,14.9226554118001,NA,17.3672421087399,15.2760170916907,15.7704691486071,15.2309492366124,15.8473594907228
4,22,"arima",100,2.94754924917458,NA,4.20640901126104,3.18740094704504,3.61114534255022,3.0009966637349,3.55816675507828
4,23,"arima",100,42.8784178480176,NA,41.3664679370169,42.2500572515837,41.1404752515115,42.4346947734887,41.5641536772497
4,24,"arima",100,53.1834929208892,NA,46.8389177389958,51.4228433997343,48.3615047523045,51.6157872806845,49.1828979485296
4,25,"arima",100,12.5620738720279,NA,9.47042906221154,11.8435590629941,11.0393109664071,12.0138656042522,11.0623690307647
4,26,"arima",100,5.5170677427116,NA,6.10857352415809,5.28205097102142,5.288877788431,5.52532460355905,5.41199688109301
4,27,"arima",100,5.88216988475115,NA,9.5402712773898,6.19491937488622,7.02531960046935,6.23874557028079,7.05729737305272
4,28,"arima",100,11.9411391836731,NA,18.1695237721586,12.9097853533972,15.1597132671787,12.7753677474745,14.7791205669368
4,29,"arima",100,1.75191315599068,NA,2.06906083999093,1.81304002335569,1.88816791224403,1.78701926191271,1.8960264230543
4,30,"arima",100,6.44851640965706,NA,5.51975000179919,6.36743372103072,6.31750614687442,6.32831860907666,6.19432019857275
4,31,"arima",100,8.26462177075921,NA,5.2668261006387,7.6614776021941,7.26843742970964,7.79885189590487,7.09068632449152
4,32,"arima",100,4.55470842840076,NA,6.08618588670979,4.11724788546904,4.43424463679993,4.48372266776025,4.53582169107583
4,33,"arima",100,2.23560679158099,NA,4.78359114620848,1.95614118566362,2.25637931581717,1.66640975439952,2.28985242534184
4,34,"arima",100,8.37111532729945,NA,6.72376207634552,7.34307767627447,6.18345071132535,6.79948148987456,6.53217496939571
4,35,"arima",100,8.57625283658714,NA,6.60239456255659,8.22755540770913,7.73761963359218,7.65912302609337,7.61537931562625
4,36,"arima",100,15.6707195644972,NA,9.97856246046095,14.4179078172014,12.9902968208079,14.49398802907,12.9629512602761
4,37,"arima",100,50.6920338929696,NA,39.8909956851089,48.3588637510817,43.5763137728207,48.4465491217714,45.2895989184694
4,38,"arima",100,32.6795945814979,NA,26.166765406852,28.1978028018421,25.9738661560103,30.4585219848838,26.0463281233865
4,39,"arima",100,29.1679659383643,NA,21.978815489379,26.818556535785,24.1469521604095,27.5321616155335,24.5590346428991
4,40,"arima",100,10.7335139317999,NA,9.13656499001167,10.1571875545107,7.93025412976088,10.2892076790479,9.60056791774707
4,41,"arima",100,21.9048300001948,NA,28.3220644332233,23.3536362872824,23.6125848956205,22.851273737722,25.2960157604172
4,42,"arima",100,16.7524189937236,NA,24.0936362026312,17.6105373399572,21.2090475216839,17.2484726082453,19.7923786251176
4,43,"arima",100,15.4726813239316,NA,23.628103665992,16.1612674128876,20.4069402641456,16.1523024976689,18.4169368374866
4,44,"arima",100,49.577592882566,NA,70.2165432314313,51.8169187684272,59.0580347218974,52.0112769212027,57.2700937704975
4,45,"arima",100,38.3425450453153,NA,52.5138975066561,39.5704377853618,43.9387132207795,39.9597297439349,43.0923721111772
4,46,"arima",100,3.86455559634394,NA,0.618375154559506,2.289607562655,1.32661938566505,2.08916970712894,1.41459280612121
