"h","iTest","fmethod","dset","calibration50","calibration80","mseBase","mseCombMintSample","mseCombMintShr","mseBayesDiag","mseBayesSample","mseBayesGlasso","mseBayesShr"
3,5,"ets","infantgts",NA,NA,423.71280797405,NA,732.484473724675,411.567860669767,389.083872640434,416.352975019293,396.557275521387
3,6,"ets","infantgts",NA,NA,3435.42815497265,NA,255.578633158203,3438.58218882605,3468.03694724877,3455.85353858951,3483.84728997527
3,7,"ets","infantgts",NA,NA,2624.90450320239,NA,245.087828951101,2751.10247792412,3292.65932794356,2711.15453548527,3098.49710483761
3,8,"ets","infantgts",NA,NA,1541.42087046731,NA,1012.62820123333,1728.90888717475,2556.08209715788,1634.10813728051,2193.63561359619
3,9,"ets","infantgts",NA,NA,11253.7371755,NA,11073.4942919577,11286.3195560851,11294.6243522444,11288.6383812859,11425.8128055032
3,10,"ets","infantgts",NA,NA,7818.40747524136,NA,7903.55098393415,8235.75211221618,9544.90975451268,7990.18413919712,9053.70420101008
3,11,"ets","infantgts",NA,NA,20691.0378640397,NA,20383.1236510142,20078.7004907548,18193.4224887737,20416.0614600751,18984.5802513137
3,12,"ets","infantgts",NA,NA,2169.7781075006,NA,2104.95227943824,2128.74004265312,1976.88390780893,2148.04026172334,2051.24257817645
3,13,"ets","infantgts",NA,NA,6244.99084319323,NA,5921.04345667214,6089.51145960868,5545.36254694837,6165.57735844444,5802.02153869702
3,14,"ets","infantgts",NA,NA,184.007413077904,NA,215.528583826479,182.252013190529,202.487715641074,185.356513706086,187.018809337511
3,15,"ets","infantgts",NA,NA,2206.18445767555,NA,3688.45406647246,2353.04755863872,2907.1546568626,2251.20033517447,2666.29878282874
3,16,"ets","infantgts",NA,NA,7277.1773906635,NA,8369.24599062231,6498.58470849325,4305.85306955908,6874.05715476373,5241.73558100246
3,17,"ets","infantgts",NA,NA,334.542034694464,NA,240.647364462232,359.633998885779,436.098081429087,348.188488778317,422.831418127121
3,18,"ets","infantgts",NA,NA,2871.24470334619,NA,3452.98096703316,2916.30314418941,3041.02170802147,2918.63168351241,3049.21804088434
3,19,"ets","infantgts",NA,NA,217.934780192766,NA,258.501988937512,203.50486052757,194.995547260465,213.607338715389,195.481066531654
3,20,"ets","infantgts",NA,NA,2897.66545674977,NA,465.567039393523,2954.42235951926,3121.76190900476,2950.19873035703,3138.85603416905
3,21,"ets","infantgts",NA,NA,1352.66123671589,NA,1196.57230420615,1425.79149403458,1782.76770027651,1402.33012474366,1618.06832744519
3,22,"ets","infantgts",NA,NA,1007.50990720513,NA,1008.31707189692,1120.86145941299,1707.47455201178,1058.8766350443,1398.40834593405
3,23,"ets","infantgts",NA,NA,10453.5534395319,NA,9171.11757317109,11113.6102905188,13705.7637400878,10828.9301743034,12635.3763893524
3,24,"ets","infantgts",NA,NA,11735.3436679277,NA,13489.5755356935,12905.9531723567,16991.3419081942,12215.2850182724,15227.9623483067
3,25,"ets","infantgts",NA,NA,28411.8169072003,NA,31331.7978969915,30610.3685317517,39654.0304307868,28307.3465206318,35851.0963638081
3,26,"ets","infantgts",NA,NA,31139.951624285,NA,40640.1786762892,35208.8603954335,52306.6264951126,30834.8533310332,44996.8174771172
3,27,"ets","infantgts",NA,NA,99259.5141547644,NA,110781.217539476,103778.444222347,120733.721174665,99130.3280627407,113248.579190494
3,28,"ets","infantgts",NA,NA,67052.6967411225,NA,79050.1432844982,71883.4957380104,87974.4484372503,66859.8983856617,81488.1943281284
3,29,"ets","infantgts",NA,NA,93024.0184860174,NA,99572.5057156395,95276.977944607,101301.376816022,92986.8987093045,98531.604814099
3,30,"ets","infantgts",NA,NA,44687.1805597655,NA,40809.8368955694,43544.4374095776,41302.6768647587,44652.6323191334,41283.7124949567
3,31,"ets","infantgts",NA,NA,19097.6097525566,NA,19343.617080214,17879.4453034501,14519.949875712,19039.7227832021,15653.3412192277
3,32,"ets","infantgts",NA,NA,713.784338617304,NA,875.859217080689,549.344890649343,1360.8014884771,601.456580773793,887.695839130297
3,33,"ets","infantgts",NA,NA,19672.4657762757,NA,23448.2007089831,20627.1147498154,23450.6867668595,19642.0820258247,22038.7363586019
3,34,"ets","infantgts",NA,NA,16126.0919664126,NA,15932.0243941463,16176.1905218251,16182.2441497937,16119.5271857413,16042.8093810242
3,35,"ets","infantgts",NA,NA,12500.4058457931,NA,8736.16027415772,10365.1333500822,6639.30489516059,12367.8850769483,7881.86440536349
3,36,"ets","infantgts",NA,NA,2681.03578146594,NA,1554.15273002735,1477.91149774811,2329.00463742147,2425.93442683771,1640.44265958177
3,37,"ets","infantgts",NA,NA,9568.14141678706,NA,10879.4965269576,10054.8511253602,11845.2662681738,9537.4351577992,11073.6921417173
3,38,"ets","infantgts",NA,NA,29630.8105723661,NA,32651.4196813928,30259.1424641769,31941.6561929073,29621.173357927,30847.3975212734
3,39,"ets","infantgts",NA,NA,33595.2150137993,NA,31468.4295201957,32904.7101062391,31005.6957673573,33585.9301794902,31517.3227793161
3,40,"ets","infantgts",NA,NA,7161.73994874198,NA,7513.71222590017,7198.84648432197,7199.89166462729,7156.65071382477,7373.3308572773
3,41,"ets","infantgts",NA,NA,1149.18883670708,NA,1037.44829602934,1127.92759779957,981.985426199919,1143.95578227757,1091.72767942026
3,42,"ets","infantgts",NA,NA,782.652480042298,NA,874.665698794998,756.499668304816,766.714701322831,762.405383294221,773.07610937171
3,43,"ets","infantgts",NA,NA,985.722352992681,NA,507.316615870497,757.903762047146,478.612874055701,935.600843078949,551.499637182702
3,44,"ets","infantgts",NA,NA,973.064067170129,NA,977.468855228368,967.745410606975,1177.58521124213,954.430481091716,1097.47094950575
3,45,"ets","infantgts",NA,NA,7675.99703324997,NA,6665.36323266924,7265.1450901563,6295.13783358644,7636.86781069535,6439.42865926366
3,46,"ets","infantgts",NA,NA,4864.09985022347,NA,4602.44437814841,4609.15911014724,6164.23857555774,4697.7118553197,5361.27388648006
3,47,"ets","infantgts",NA,NA,4466.10346245313,NA,2861.21229981491,3260.42720846177,2708.76251947328,4210.73513887074,2667.69129273992
3,1,"arima","infantgts",NA,NA,474.042465242321,NA,353.337060497344,317.909190888648,289.719768408075,428.076918484382,300.060034358005
3,2,"arima","infantgts",NA,NA,269.45848038393,NA,159.513458212552,213.45701309261,192.029428435048,240.71259264446,189.700053418939
3,3,"arima","infantgts",NA,NA,3198.50876919109,NA,2311.43582925892,2760.27136478884,2625.23758068204,3327.84572047236,2475.2454351943
3,4,"arima","infantgts",NA,NA,732.511073657502,NA,374.120625561115,507.204008380204,526.442388085592,707.85574753585,447.348488886754
3,5,"arima","infantgts",NA,NA,751.803000218542,NA,456.10397904873,426.236128519314,925.322426848633,705.134251380708,479.800045118839
3,6,"arima","infantgts",NA,NA,1151.07988111016,NA,982.18885656373,1106.42849451363,885.078124441151,610.261720578769,1058.6976426867
3,7,"arima","infantgts",NA,NA,862.717959898287,NA,1080.11218599471,831.021707726714,526.058134636601,312.341756747899,863.185253755873
3,8,"arima","infantgts",NA,NA,546.151491056292,NA,393.909544554032,421.16700941732,999.102085595102,305.46426434778,985.37530982217
3,9,"arima","infantgts",NA,NA,9712.77530416013,NA,6328.09999885555,8650.83152655093,7471.28601703478,9359.76001846959,7485.69961852595
3,10,"arima","infantgts",NA,NA,7187.58173810314,NA,7131.25716071398,7038.78056529743,6651.10067845412,6882.14878510901,6654.81036479429
3,11,"arima","infantgts",NA,NA,20177.1256845634,NA,15816.187066008,19193.4435546044,17977.0073522508,20032.6556265355,18027.5362493803
3,12,"arima","infantgts",NA,NA,2373.39831745141,NA,3106.1670999648,2274.86946082498,2068.66601977873,2062.10983166183,2055.15325742177
3,13,"arima","infantgts",NA,NA,5991.47069123846,NA,5146.38719548859,5736.01293631061,5202.06285112892,5754.10509146677,5216.72483123896
3,14,"arima","infantgts",NA,NA,398.280701857631,NA,581.035334051136,400.223377361294,575.324122505851,396.05071917185,568.521549382847
3,15,"arima","infantgts",NA,NA,1930.699260756,NA,1464.11474127655,1932.89908509248,1950.48705977153,1955.12085203832,1949.77054830121
3,16,"arima","infantgts",NA,NA,7796.45919066677,NA,8765.1870851881,7404.8316964703,6379.90872546795,7235.41283253892,6427.13726737663
3,17,"arima","infantgts",NA,NA,619.69510369947,NA,433.15365864723,424.561233817285,341.178569492508,532.592469341721,351.81304967341
3,18,"arima","infantgts",NA,NA,2880.18806244237,NA,2886.5835068676,2960.02986809503,3202.61253862452,2978.60533875432,3204.89951349127
3,19,"arima","infantgts",NA,NA,269.678493582663,NA,954.069523355817,211.2656925521,254.287126872704,205.235113550181,227.825617731771
3,20,"arima","infantgts",NA,NA,3295.64587542543,NA,5190.96864440922,3370.17453828043,3551.39050161578,3054.66285020835,3597.69967321828
3,21,"arima","infantgts",NA,NA,2250.12316556914,NA,3348.0664779397,2637.90918710035,3444.56137395845,2158.91614559702,3469.66990212718
3,22,"arima","infantgts",NA,NA,2665.34884173028,NA,6438.9621871318,2776.5618932497,3775.453310449,2334.47837889673,3811.04813150287
3,23,"arima","infantgts",NA,NA,12641.5859668131,NA,25051.256096642,14588.1556549527,17670.7760670016,12303.2935490064,18158.3358472331
3,24,"arima","infantgts",NA,NA,13167.5193517546,NA,28673.4681209243,15523.4744487218,19499.3141186534,12707.8164894448,19319.7826010701
3,25,"arima","infantgts",NA,NA,31104.719681024,NA,51272.0222246574,33698.5121734303,36968.6375732512,30697.6001424093,37600.7894788512
3,26,"arima","infantgts",NA,NA,31923.5048379128,NA,53671.922352039,36205.8766436986,42335.2587727875,31173.8712503939,43570.4705064675
3,27,"arima","infantgts",NA,NA,98407.6053293046,NA,117319.802164381,103550.664133034,122176.550032457,98179.423980828,116369.249393858
3,28,"arima","infantgts",NA,NA,68072.5325239732,NA,88039.0711187137,73133.9340880829,90114.0397903466,67577.5922466573,83610.9466210245
3,29,"arima","infantgts",NA,NA,90996.4955401962,NA,104785.205891323,95752.1255756101,111020.778400501,90855.0408495357,106339.06746107
3,30,"arima","infantgts",NA,NA,46809.2854999956,NA,48654.879701841,45602.6805417175,42528.6174435277,46717.8410231046,42534.8672386443
3,31,"arima","infantgts",NA,NA,22123.2007763801,NA,22343.3785447645,22085.6780888698,22035.826115907,22097.1060173175,22324.9090332101
3,32,"arima","infantgts",NA,NA,1068.62317187978,NA,1052.0169604801,1010.95451900637,999.475307000379,1044.44168574106,990.783711837233
3,33,"arima","infantgts",NA,NA,18738.9493139764,NA,15057.1154787098,17813.9897958314,15858.9537039115,18693.8305949385,16279.8318792232
3,34,"arima","infantgts",NA,NA,16196.5581708273,NA,13798.9511342119,15141.8501247885,12393.3266992229,16067.6565645533,12243.8712558487
3,35,"arima","infantgts",NA,NA,11142.1308587224,NA,5708.61252592931,7755.24655217409,4263.53694396902,10402.4398526595,5641.88296188061
3,36,"arima","infantgts",NA,NA,6016.39453457166,NA,4361.25493996907,5012.27419085519,3126.09740799386,5788.97497529926,3419.33104530782
3,37,"arima","infantgts",NA,NA,18396.214139367,NA,16975.8424278234,17726.6422913788,15673.5155889789,18368.7540293599,16290.2306438072
3,38,"arima","infantgts",NA,NA,33539.7021876667,NA,31195.6551254101,32405.2857176625,29504.366238352,33516.0905173134,30284.6680374777
3,39,"arima","infantgts",NA,NA,33795.9525618979,NA,31958.6945617234,33020.770400445,30782.6416677761,33777.5421625643,31523.1347510475
3,40,"arima","infantgts",NA,NA,10000.3891824024,NA,8650.30976617244,9436.45950955495,7940.30312678278,9970.59387279446,8290.62919659017
3,41,"arima","infantgts",NA,NA,2367.14568737981,NA,2505.08158488391,2293.66785233159,2382.90570112948,2283.5350430821,2304.39975351149
3,42,"arima","infantgts",NA,NA,511.894499044555,NA,415.373099768747,414.375474450393,398.224499758271,462.382775709054,370.014378562163
3,43,"arima","infantgts",NA,NA,872.15662251509,NA,595.494960464664,682.477569207761,1060.38010542808,738.329036489149,661.565556982319
3,44,"arima","infantgts",NA,NA,2943.05205423626,NA,3205.05933653943,3068.82045187846,4068.93481457144,2922.13346492741,3482.49609039435
3,45,"arima","infantgts",NA,NA,3736.67985608863,NA,3250.33729532905,3370.09858335664,2797.58107523999,3704.12307379046,3023.60103477169
3,46,"arima","infantgts",NA,NA,5576.03706035272,NA,6286.69640818775,5866.22944640765,7572.1026285115,5517.25034094503,6722.78794863495
3,47,"arima","infantgts",NA,NA,1557.36894876664,NA,1348.95998233178,1505.74638901766,1966.65269711222,1535.27145509478,1651.07372490316
4,1,"ets","infantgts",NA,NA,2974.89646514326,NA,616.879924009544,2719.09164164431,2033.91022903968,2844.29118751466,2313.93762771306
4,2,"ets","infantgts",NA,NA,192.362879732988,NA,5653.96372460152,189.779893363087,191.446454889387,191.281897745836,188.783070676161
4,3,"ets","infantgts",NA,NA,310.405794006588,NA,3362.82953272512,318.870810993786,359.020589051724,317.050754532668,345.90074063788
4,4,"ets","infantgts",NA,NA,2160.56098138723,NA,288.86807644965,2108.8067710696,1981.56481035155,2135.24495754526,2035.1313792771
4,5,"ets","infantgts",NA,NA,436.851970717799,NA,3630.3359198332,426.936626270277,409.116348590324,436.192792666652,421.686503020072
4,6,"ets","infantgts",NA,NA,5899.57128505124,NA,729.087804079659,6061.29372688746,6750.77813301335,6020.20402470059,6520.69563047615
4,7,"ets","infantgts",NA,NA,5123.6779138294,NA,3990.28057910359,5459.65030218208,6718.88895138359,5285.15551400344,6191.11896416792
4,8,"ets","infantgts",NA,NA,10628.2929191433,NA,10429.1075501278,10625.0569529716,10501.3224650803,10644.1568366712,10693.5443732382
4,9,"ets","infantgts",NA,NA,11331.4928405469,NA,11382.8732974324,11764.660508009,13125.5292986967,11515.1728107938,12640.0833778206
4,10,"ets","infantgts",NA,NA,26423.7455689387,NA,25938.1774220189,25653.1574119929,23270.0392364876,26075.800744464,24279.0861789214
4,11,"ets","infantgts",NA,NA,12406.8757796818,NA,12167.5501675023,12277.8864434516,11741.758941811,12332.1929183163,12015.1066332492
4,12,"ets","infantgts",NA,NA,6259.0758386173,NA,5929.52386168724,6064.1407446965,5401.94748177017,6159.48317127629,5716.22792311916
4,13,"ets","infantgts",NA,NA,5718.57055910067,NA,7348.94582013239,5618.42109096151,5206.33573683104,5671.99096510613,5449.99827409903
4,14,"ets","infantgts",NA,NA,187.983099133684,NA,782.516261695675,188.216063792297,304.428197153029,188.165442301388,247.640295963051
4,15,"ets","infantgts",NA,NA,14171.2631400446,NA,16231.9788753361,13038.9691401545,9636.72882663051,13597.6493350656,11138.0671481578
4,16,"ets","infantgts",NA,NA,465.523895237986,NA,624.864397271521,472.312369473241,496.972248077358,472.962959768281,498.561003251446
4,17,"ets","infantgts",NA,NA,3879.52270437404,NA,4506.66427483418,3891.33535780428,3907.8845180105,3916.96031947351,3979.79549265786
4,18,"ets","infantgts",NA,NA,7212.24592564756,NA,6861.63984953932,7065.54271696543,6637.24765522254,7130.41792151525,6805.81700615113
4,19,"ets","infantgts",NA,NA,943.885698007527,NA,7793.37058451466,920.298266508483,878.44655294964,915.321126522509,845.212823729388
4,20,"ets","infantgts",NA,NA,5444.1468760097,NA,645.046877795788,5619.75542676446,6315.97685560174,5562.35581440011,6029.99823677851
4,21,"ets","infantgts",NA,NA,4060.22279355382,NA,1068.38000223499,4327.6333220136,5491.76652384734,4208.05971725417,4927.52819129807
4,22,"ets","infantgts",NA,NA,5592.62812606814,NA,4916.34053685528,6013.93944915115,7671.23425972007,5830.75540509859,6996.34229100583
4,23,"ets","infantgts",NA,NA,16089.5980096631,NA,17707.2421170303,17385.0857071811,21958.8439655977,16644.6904838477,19980.6168526446
4,24,"ets","infantgts",NA,NA,38452.1334960795,NA,41868.9740366952,41093.3177932171,51554.3932953084,38348.4786534262,47187.8113982166
4,25,"ets","infantgts",NA,NA,51336.4409602779,NA,63439.2563413567,56429.8204885802,76945.2202556006,51038.3503742746,68339.1329073876
4,26,"ets","infantgts",NA,NA,112306.835812463,NA,126538.329421827,117360.27364527,135305.105828837,112177.802700035,127351.235001669
4,27,"ets","infantgts",NA,NA,122189.836074054,NA,139174.181488586,128476.734471163,149293.772886388,122000.616085068,140837.18280909
4,28,"ets","infantgts",NA,NA,126820.875156109,NA,136750.406641256,129525.798325034,136921.935504425,126782.050966176,133483.187612071
4,29,"ets","infantgts",NA,NA,140515.764145859,NA,135815.894975113,139456.782745991,138060.234646213,140471.957663688,136399.876067527
4,30,"ets","infantgts",NA,NA,27900.1973664479,NA,29066.7527100774,26441.7319456315,22363.7914147862,27843.345680332,23737.7104050532
4,31,"ets","infantgts",NA,NA,10255.8667170872,NA,7142.91321911246,8755.2641931699,5383.79116132165,10140.2903743496,6647.07218476509
4,32,"ets","infantgts",NA,NA,3434.63867832243,NA,4783.88072305196,3741.08296789297,4988.29168976581,3402.32724786438,4339.55470428455
4,33,"ets","infantgts",NA,NA,26570.3327048867,NA,25846.4626802102,26489.1198988435,26315.08970062,26563.620472476,26092.1509006435
4,34,"ets","infantgts",NA,NA,22022.961265612,NA,17301.4268172661,19552.3777804273,14361.8159727353,21894.3232136639,16227.0653138104
4,35,"ets","infantgts",NA,NA,7866.75946731185,NA,3510.01006993046,5385.25702224274,2564.56777429486,7616.48711639303,3340.12725558465
4,36,"ets","infantgts",NA,NA,5673.31736853597,NA,6476.2649431129,5963.33382431006,7346.14974589735,5643.66240003288,6728.02797713318
4,37,"ets","infantgts",NA,NA,21387.4976878558,NA,23804.988615687,21792.9521044582,23174.1530516688,21377.8700394285,22169.4101304988
4,38,"ets","infantgts",NA,NA,38794.4601436475,NA,36393.1138501471,38019.0884033442,35934.3272255575,38784.7026438076,36391.7674443431
4,39,"ets","infantgts",NA,NA,25265.2715314019,NA,25797.2622296407,25325.1636119566,25250.9950464081,25260.0644145173,25634.9903718195
4,40,"ets","infantgts",NA,NA,7502.82495999098,NA,6850.20636615901,7386.88902127032,6873.18603563537,7497.18624024641,7222.78268346299
4,41,"ets","infantgts",NA,NA,3627.07207264083,NA,2919.50749282405,3546.40485308293,3618.83134049657,3606.65399155865,3605.04920375586
4,42,"ets","infantgts",NA,NA,4653.74709934206,NA,2922.66077505328,3978.10540632386,2690.78727387728,4605.28055235005,3052.88790850134
4,43,"ets","infantgts",NA,NA,645.473852065321,NA,673.653702227033,654.590974787182,721.16297564689,625.856756446764,738.320852322004
4,44,"ets","infantgts",NA,NA,1175.8768144134,NA,995.016037034033,1043.270568671,1117.94776674848,1135.61978146533,992.324509410311
4,45,"ets","infantgts",NA,NA,11875.6137326934,NA,9754.01360518353,10176.9471997648,7155.08255796738,11703.4896095377,8096.06497478642
4,46,"ets","infantgts",NA,NA,4945.34418452701,NA,4827.0368769186,4619.45796664804,6929.81322354693,4682.27268146416,5840.98680207192
4,1,"arima","infantgts",NA,NA,314.85479025721,NA,353.646532898765,287.128188564502,349.257381899022,259.471580832048,308.586379680476
4,2,"arima","infantgts",NA,NA,3045.92057686757,NA,1873.13662353883,2434.93940984364,2084.58887969729,3145.82488148835,2045.2087482476
4,3,"arima","infantgts",NA,NA,1681.35741013544,NA,741.895487089064,1184.08437240855,1359.43622881873,1789.98628887052,1061.17824930129
4,4,"arima","infantgts",NA,NA,1020.95120583691,NA,580.011992245732,615.026209911326,633.42179711119,399.317757998309,483.978022665017
4,5,"arima","infantgts",NA,NA,1303.15457124038,NA,534.599090409016,688.789556338374,1869.23073214849,1440.727193019,773.983929725716
4,6,"arima","infantgts",NA,NA,1828.37126590778,NA,1545.9560166548,1727.31853563468,1181.24571863109,816.335573216409,1704.88311727117
4,7,"arima","infantgts",NA,NA,1395.03803228949,NA,1701.13176561395,1676.54624215832,2705.73520001926,1012.37312646617,2883.01028124864
4,8,"arima","infantgts",NA,NA,8998.30513546636,NA,5298.60472248263,7684.25143240807,6183.14249142006,8463.92355642556,6216.79057640818
4,9,"arima","infantgts",NA,NA,9989.0713283711,NA,8066.00591211716,9377.95438479993,8387.34881376514,9604.61137988543,8441.70913397291
4,10,"arima","infantgts",NA,NA,26032.4769453161,NA,22144.6889632362,24979.2245326826,23264.5002232976,25578.4390304404,23343.6099616493
4,11,"arima","infantgts",NA,NA,12124.3072863044,NA,11408.466172949,11729.4365642808,10905.0252061617,11714.1179431455,10938.9360631982
4,12,"arima","infantgts",NA,NA,6702.1259382867,NA,7928.89781684495,6499.71505347192,5835.59221370364,6003.13309440131,5828.9824036031
4,13,"arima","infantgts",NA,NA,5031.60590943964,NA,2652.60570607134,4180.95301701971,3153.14124074036,4661.35112943157,3209.85025057487
4,14,"arima","infantgts",NA,NA,97.4503971775672,NA,187.659009671238,71.2097145643108,92.8602153722146,75.3636231821579,85.3306387610234
4,15,"arima","infantgts",NA,NA,14940.0574156569,NA,15899.6787544279,14495.7749539555,13217.6234517178,14294.3978292181,13271.9429572155
4,16,"arima","infantgts",NA,NA,1279.04279423039,NA,1246.21328620803,952.956739122984,749.081886216728,1087.44711491856,813.76884107252
4,17,"arima","infantgts",NA,NA,3825.41606394509,NA,3767.87913262644,3887.76584169055,4139.03267761651,3927.58703199342,4139.16941974956
4,18,"arima","infantgts",NA,NA,7788.14453562115,NA,11882.8213579132,8032.82760148364,8270.13929177808,7727.96484650575,8190.9811367086
4,19,"arima","infantgts",NA,NA,1608.53197949519,NA,621.634655385336,1254.46086174614,1169.27031157824,1465.74290657285,1159.58528080059
4,20,"arima","infantgts",NA,NA,5834.4222619729,NA,8403.35710400863,6681.16795307279,8685.24474890129,5704.50370058225,8707.60614750249
4,21,"arima","infantgts",NA,NA,6285.52460496233,NA,14034.029826117,7092.57444006037,9304.00683983202,5894.25935457766,9394.89658421054
4,22,"arima","infantgts",NA,NA,7985.89951052505,NA,18755.8701583213,9504.72074211612,11900.4079569777,7577.33466328705,12557.100111849
4,23,"arima","infantgts",NA,NA,18103.4714271786,NA,36236.8095489353,21006.3655030834,25759.0798033092,17612.6283595172,25572.1584424879
4,24,"arima","infantgts",NA,NA,41387.4839065618,NA,68071.8666056132,45040.5361374177,49963.709704267,40921.2243220492,50643.6598079218
4,25,"arima","infantgts",NA,NA,54844.126494159,NA,89803.4820114917,60815.3624248174,67299.7776205565,53693.4008447265,70154.0146596096
4,26,"arima","infantgts",NA,NA,111597.253980969,NA,134501.386556773,117774.005721547,139054.582754688,111335.845163489,132626.808267293
4,27,"arima","infantgts",NA,NA,123287.541664126,NA,149825.446992339,130458.745921307,154706.594973436,122715.748198667,145296.294168746
4,28,"arima","infantgts",NA,NA,125941.940258722,NA,141874.891557427,131731.898563884,150738.391398455,125776.107197321,144942.949931096
4,29,"arima","infantgts",NA,NA,144440.975504087,NA,150739.222207586,142952.477198258,138446.437717173,144341.737784647,138137.985381245
4,30,"arima","infantgts",NA,NA,30654.5365251313,NA,32248.051305977,30699.8884653237,30988.2983874348,30633.2384526482,31235.0026841774
4,31,"arima","infantgts",NA,NA,13029.540996675,NA,12360.577236134,12571.9131477494,11274.4679248192,13010.2596093769,11699.3977311976
4,32,"arima","infantgts",NA,NA,3862.02323821684,NA,2505.03143092693,3498.48902654971,2813.01666854561,3805.71664995087,2978.29176571329
4,33,"arima","infantgts",NA,NA,25970.8011507019,NA,20807.3905329493,24179.1931700341,19935.1480355062,25839.7369693162,19699.5769499447
4,34,"arima","infantgts",NA,NA,18770.0572179313,NA,11834.5875027529,14417.2499378059,9702.66658148046,17808.4911664331,11599.3804287699
4,35,"arima","infantgts",NA,NA,2833.49863348615,NA,2169.29065860531,2312.49308345104,2330.68791586351,2465.52048479168,2207.81941846962
4,36,"arima","infantgts",NA,NA,14402.324576062,NA,12840.0948993007,13643.2994015231,11187.4375709496,14357.2622054057,12003.6993030729
4,37,"arima","infantgts",NA,NA,24855.4286747818,NA,22781.3838471728,23871.5825920198,20861.1586405175,24820.1997449935,21772.0343511362
4,38,"arima","infantgts",NA,NA,38616.9138067387,NA,36896.1640897395,37824.8728450506,35611.939721539,38600.0614179114,36300.1373944035
4,39,"arima","infantgts",NA,NA,30827.6726773346,NA,28179.8380274483,29724.5233378159,26683.89990237,30793.8109659158,27531.6201771395
4,40,"arima","infantgts",NA,NA,10443.7762226017,NA,10214.8485201848,10060.8572068312,9487.06153793539,10356.29034779,9679.17333935087
4,41,"arima","infantgts",NA,NA,3453.09948758237,NA,3480.29673585063,3477.09866394977,3539.81898277953,3400.83697600613,3606.98621464077
4,42,"arima","infantgts",NA,NA,1671.49152019502,NA,1158.30976822363,1219.18410325937,1025.34477391643,1523.78793207192,1131.1149844269
4,43,"arima","infantgts",NA,NA,1783.12310184579,NA,1978.58655319072,1875.10176133754,2585.01293668605,1765.39675454342,2170.59242103048
4,44,"arima","infantgts",NA,NA,3068.10320176128,NA,3212.33029485147,3129.7806486119,3919.13856294025,3045.30908846824,3459.35469453126
4,45,"arima","infantgts",NA,NA,3594.88390552781,NA,2967.85510924784,3177.92375432603,2634.61050581588,3541.29287552768,2869.2924722012
4,46,"arima","infantgts",NA,NA,6461.909629183,NA,6125.68306162486,6600.95038057454,7645.02262042449,6446.41079176214,7055.47203250236
